instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j20_m10.txt;0.8;0.75;60;68813;6;1607;1637.0475000000001
t_j20_m10.txt;0.8;0.75;60;68813;10;1601;1621.5949999999998
t_j20_m10.txt;0.8;0.75;60;368387;6;1607;1632.3799999999999
t_j20_m10.txt;0.8;0.75;60;368387;10;1607;1632.3799999999999
t_j20_m10.txt;0.9;0.75;60;12345;6;1620;1648.4250000000002
t_j20_m10.txt;0.9;0.75;60;12345;10;1618;1646.03
t_j20_m10.txt;0.9;0.75;60;435451;6;1622;1639.7224999999999
t_j20_m10.txt;0.9;0.75;60;435451;10;1622;1639.7224999999999
t_j20_m10.txt;0.9;0.75;60;56162;6;1622;1639.7224999999999
t_j20_m10.txt;0.9;0.75;60;56162;10;1622;1639.7224999999999
t_j20_m10.txt;0.9;0.75;60;68813;6;1618;1641.1149999999998
t_j20_m10.txt;0.9;0.75;60;68813;10;1622;1639.7224999999999
t_j20_m10.txt;0.9;0.75;60;368387;6;1618;1642.3175
t_j20_m10.txt;0.9;0.75;60;368387;10;1622;1639.7224999999999
t_j20_m20.txt;0.1;0.75;60;12345;6;2320;2375.435
t_j20_m20.txt;0.1;0.75;60;12345;10;2327;2358.2025000000003
t_j20_m20.txt;0.1;0.75;60;435451;6;2320;2346.76
t_j20_m20.txt;0.1;0.75;60;435451;10;2313;2329.6225
t_j20_m20.txt;0.1;0.75;60;56162;6;2308;2369.2925
t_j20_m20.txt;0.1;0.75;60;56162;10;2308;2329.5225
t_j20_m20.txt;0.1;0.75;60;68813;6;2325;2354.4825
t_j20_m20.txt;0.1;0.75;60;68813;10;2322;2360.8225
t_j20_m20.txt;0.1;0.75;60;368387;6;2325;2366.795
t_j20_m20.txt;0.1;0.75;60;368387;10;2328;2372.3
t_j20_m20.txt;0.2;0.75;60;12345;6;2323;2379.2725
t_j20_m20.txt;0.2;0.75;60;12345;10;2315;2344.135
t_j20_m20.txt;0.2;0.75;60;435451;6;2313;2365.2925
t_j20_m20.txt;0.2;0.75;60;435451;10;2320;2357.5325
t_j20_m20.txt;0.2;0.75;60;56162;6;2322;2337.4649999999997
t_j20_m20.txt;0.2;0.75;60;56162;10;2324;2357.2450000000003
t_j20_m20.txt;0.2;0.75;60;68813;6;2307;2366.795
t_j20_m20.txt;0.2;0.75;60;68813;10;2320;2332.2875000000004
t_j20_m20.txt;0.2;0.75;60;368387;6;2319;2365.8
t_j20_m20.txt;0.2;0.75;60;368387;10;2317;2377.9725000000003
t_j20_m20.txt;0.3;0.75;60;12345;6;2325;2376.9975000000004
t_j20_m20.txt;0.3;0.75;60;12345;10;2332;2365.1275
t_j20_m20.txt;0.3;0.75;60;435451;6;2314;2371.6
t_j20_m20.txt;0.3;0.75;60;435451;10;2327;2358.23
