instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j100_m20.txt;0.4;0.75;180;12345;6;6491;6559.254999999999
t_j100_m20.txt;0.4;0.75;180;12345;10;6516;6591.852500000002
t_j100_m20.txt;0.4;0.75;180;435451;6;6504;6579.450000000001
t_j100_m20.txt;0.4;0.75;180;435451;10;6506;6567.807499999998
t_j100_m20.txt;0.4;0.75;180;56162;6;6496;6590.879999999999
t_j100_m20.txt;0.4;0.75;180;56162;10;6510;6567.037499999999
t_j100_m20.txt;0.4;0.75;180;68813;6;6482;6560.169999999999
t_j100_m20.txt;0.4;0.75;180;68813;10;6506;6562.885
t_j100_m20.txt;0.4;0.75;180;368387;6;6501;6609.704999999999
t_j100_m20.txt;0.4;0.75;180;368387;10;6515;6579.334999999999
t_j100_m20.txt;0.4;0.75;180;687619;6;6468;6572.2874999999985
t_j100_m20.txt;0.4;0.75;180;687619;10;6519;6597.064999999999
t_j100_m20.txt;0.4;0.75;180;354135;6;6500;6591.52
t_j100_m20.txt;0.4;0.75;180;354135;10;6500;6555.169999999999
t_j100_m20.txt;0.4;0.75;180;839113;6;6480;6555.89
t_j100_m20.txt;0.4;0.75;180;839113;10;6519;6579.09
t_j100_m20.txt;0.4;0.75;180;123452;6;6486;6581.112499999999
t_j100_m20.txt;0.4;0.75;180;123452;10;6510;6590.732499999998
t_j100_m20.txt;0.4;0.75;180;4354512;6;6487;6561.047499999998
t_j100_m20.txt;0.4;0.75;180;4354512;10;6549;6621.442499999999
t_j200_m10.txt;0.4;0.75;180;12345;6;10919;11097.162499999999
t_j200_m10.txt;0.4;0.75;180;12345;10;10953;11046.147499999997
t_j200_m10.txt;0.4;0.75;180;435451;6;10931;11052.32
t_j200_m10.txt;0.4;0.75;180;435451;10;10953;11064.027500000002
t_j200_m10.txt;0.4;0.75;180;56162;6;10898;11075.520000000004
t_j200_m10.txt;0.4;0.75;180;56162;10;10942;11069.2675
t_j200_m10.txt;0.4;0.75;180;68813;6;10926;11100.387499999999
t_j200_m10.txt;0.4;0.75;180;68813;10;10952;11069.5925
t_j200_m10.txt;0.4;0.75;180;368387;6;10913;11049.3075
t_j200_m10.txt;0.4;0.75;180;368387;10;10967;11078.5425
t_j200_m10.txt;0.4;0.75;180;687619;6;10919;11080.8875
t_j200_m10.txt;0.4;0.75;180;687619;10;10965;11110.8425
t_j200_m10.txt;0.4;0.75;180;354135;6;10923;11109.717500000004
t_j200_m10.txt;0.4;0.75;180;354135;10;10934;11036.105000000003
t_j200_m10.txt;0.4;0.75;180;839113;6;10919;11077.887499999999
t_j200_m10.txt;0.4;0.75;180;839113;10;10991;11127.379999999997
t_j200_m10.txt;0.4;0.75;180;123452;6;10919;11114.712499999996
t_j200_m10.txt;0.4;0.75;180;123452;10;10947;11077.644999999999
t_j200_m10.txt;0.4;0.75;180;4354512;6;10937;11105.730000000003
t_j200_m10.txt;0.4;0.75;180;4354512;10;10962;11075.24
t_j200_m20.txt;0.4;0.75;180;12345;6;11544;11705.867500000002
t_j200_m20.txt;0.4;0.75;180;12345;10;11574;11687.512499999999
t_j200_m20.txt;0.4;0.75;180;435451;6;11559;11719.529999999999
t_j200_m20.txt;0.4;0.75;180;435451;10;11618;11718.114999999996
t_j200_m20.txt;0.4;0.75;180;56162;6;11562;11721.547500000006
t_j200_m20.txt;0.4;0.75;180;56162;10;11623;11744.552499999994
t_j200_m20.txt;0.4;0.75;180;68813;6;11544;11687.894999999997
t_j200_m20.txt;0.4;0.75;180;68813;10;11627;11738.800000000001
t_j200_m20.txt;0.4;0.75;180;368387;6;11537;11699.759999999998
t_j200_m20.txt;0.4;0.75;180;368387;10;11606;11707.867499999997
t_j200_m20.txt;0.4;0.75;180;687619;6;11543;11679.449999999995
t_j200_m20.txt;0.4;0.75;180;687619;10;11617;11723.127499999999
t_j200_m20.txt;0.4;0.75;180;354135;6;11564;11727.215000000002
t_j200_m20.txt;0.4;0.75;180;354135;10;11565;11683.250000000004
t_j200_m20.txt;0.4;0.75;180;839113;6;11565;11716.782499999996
t_j200_m20.txt;0.4;0.75;180;839113;10;11582;11695.249999999998
t_j200_m20.txt;0.4;0.75;180;123452;6;11564;11744.295
t_j200_m20.txt;0.4;0.75;180;123452;10;11578;11685.512500000003
t_j200_m20.txt;0.4;0.75;180;4354512;6;11549;11700.902499999998
t_j200_m20.txt;0.4;0.75;180;4354512;10;11586;11725.682499999997
t_j500_m20.txt;0.4;0.75;180;12345;6;26608;26981.91749999999
t_j500_m20.txt;0.4;0.75;180;12345;10;26824;27077.334999999977
t_j500_m20.txt;0.4;0.75;180;435451;6;26643;26977.5325
t_j500_m20.txt;0.4;0.75;180;435451;10;26799;27082.207499999997
t_j500_m20.txt;0.4;0.75;180;56162;6;26671;26995.245000000003
t_j500_m20.txt;0.4;0.75;180;56162;10;26765;27034.99500000001
t_j500_m20.txt;0.4;0.75;180;68813;6;26655;27004.94250000001
t_j500_m20.txt;0.4;0.75;180;68813;10;26725;26972.334999999992
t_j500_m20.txt;0.4;0.75;180;368387;6;26686;27010.094999999994
t_j500_m20.txt;0.4;0.75;180;368387;10;26769;27047.132499999996
t_j500_m20.txt;0.4;0.75;180;687619;6;26673;27034.45999999999
t_j500_m20.txt;0.4;0.75;180;687619;10;26770;26992.27999999999
t_j500_m20.txt;0.4;0.75;180;354135;6;26724;27022.025000000012
t_j500_m20.txt;0.4;0.75;180;354135;10;26795;27031.655000000013
t_j500_m20.txt;0.4;0.75;180;839113;6;26745;27077.440000000006
t_j500_m20.txt;0.4;0.75;180;839113;10;26705;26979.332499999993
t_j500_m20.txt;0.4;0.75;180;123452;6;26658;26995.404999999984
t_j500_m20.txt;0.4;0.75;180;123452;10;26841;27111.977499999994
t_j500_m20.txt;0.4;0.75;180;4354512;6;26643;26965.16750000001
t_j500_m20.txt;0.4;0.75;180;4354512;10;26710;26972.537500000013
